what,kind,bundleId,bundleVersion,description,time
compile:default:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.gmaven:gmaven-plugin:1.3",1445874589705
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4",1445874589705
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1445874589705
testCompile:default:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.gmaven:gmaven-plugin:1.3",1445874589705
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-surefire-plugin:2.12",1445874589705
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1445874589705
jnlp-inline:default:package,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.mojo:webstart-maven-plugin:1.0-beta-3",1445874589705
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-install-plugin:2.3",1445874589705
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1445874589705
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-site-plugin:3.1",1445874589705
bundle,m2e.packaging,org.eclipse.m2e.core,1.0.200,"bundle",1445874589705
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-clean-plugin:2.3",1445874589705
create:default:validate,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.mojo:buildnumber-maven-plugin:1.0-beta-4",1445874589705
process:default:generate-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-remote-resources-plugin:1.1",1445874589705
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4",1445874589705
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1445874589705
compile:default:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.gmaven:gmaven-plugin:1.3",1445874589705
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4",1445874589705
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1445874589705
testCompile:default:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.gmaven:gmaven-plugin:1.3",1445874589705
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-surefire-plugin:2.12",1445874589705
bundle:default-bundle:package,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.felix:maven-bundle-plugin:2.1.0",1445874589705
single:make-assembly:package,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-assembly-plugin:2.2.1",1445874589705
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-install-plugin:2.3",1445874589705
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.felix:maven-bundle-plugin:2.1.0",1445874589705
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1445874589705
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.felix:maven-bundle-plugin:2.1.0",1445874589705
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-site-plugin:3.1",1445874589705
bundle,m2e.packaging,org.eclipse.m2e.core,1.0.200,"bundle",1445874589705
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-clean-plugin:2.3",1445874589705
create:default:validate,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.mojo:buildnumber-maven-plugin:1.0-beta-4",1445874589705
process:default:generate-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-remote-resources-plugin:1.1",1445874589705
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4",1445874589705
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1445874589705
compile:default:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.gmaven:gmaven-plugin:1.3",1445874589705
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4",1445874589705
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1445874589705
testCompile:default:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.gmaven:gmaven-plugin:1.3",1445874589705
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-surefire-plugin:2.12",1445874589705
bundle:default-bundle:package,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.felix:maven-bundle-plugin:2.1.0",1445874589705
test-jar:default:package,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1445874589705
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-install-plugin:2.3",1445874589705
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.felix:maven-bundle-plugin:2.1.0",1445874589705
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1445874589705
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.felix:maven-bundle-plugin:2.1.0",1445874589705
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-site-plugin:3.1",1445874589705
pom,m2e.packaging,org.eclipse.m2e.core,1.0.200,"pom",1445874589705
bundle,m2e.packaging,org.eclipse.m2e.core,1.0.200,"bundle",1445874589705
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-clean-plugin:2.3",1445874589705
create:default:validate,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.mojo:buildnumber-maven-plugin:1.0-beta-4",1445874589705
process:default:generate-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-remote-resources-plugin:1.1",1445874589705
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4",1445874589705
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1445874589705
compile:default:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.gmaven:gmaven-plugin:1.3",1445874589705
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4",1445874589705
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1445874589705
testCompile:default:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.gmaven:gmaven-plugin:1.3",1445874589705
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-surefire-plugin:2.12",1445874589705
bundle:default-bundle:package,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.felix:maven-bundle-plugin:2.1.0",1445874589705
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-install-plugin:2.3",1445874589705
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.felix:maven-bundle-plugin:2.1.0",1445874589705
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1445874589705
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.felix:maven-bundle-plugin:2.1.0",1445874589705
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-site-plugin:3.1",1445874589705
bundle,m2e.packaging,org.eclipse.m2e.core,1.0.200,"bundle",1445874589705
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-clean-plugin:2.3",1445874589705
create:default:validate,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.mojo:buildnumber-maven-plugin:1.0-beta-4",1445874589705
process:default:generate-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-remote-resources-plugin:1.1",1445874589705
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4",1445874589705
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1445874589705
compile:default:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.gmaven:gmaven-plugin:1.3",1445874589705
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4",1445874589705
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1445874589705
testCompile:default:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.gmaven:gmaven-plugin:1.3",1445874589705
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-surefire-plugin:2.12",1445874589705
bundle:default-bundle:package,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.felix:maven-bundle-plugin:2.1.0",1445874589705
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-install-plugin:2.3",1445874589705
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.felix:maven-bundle-plugin:2.1.0",1445874589705
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1445874589705
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.felix:maven-bundle-plugin:2.1.0",1445874589705
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-site-plugin:3.1",1445874589705
jar,m2e.packaging,org.eclipse.m2e.core,1.0.200,"jar",1445874589705
war,m2e.packaging,org.eclipse.m2e.core,1.0.200,"war",1445874589705
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-clean-plugin:2.3",1445874589705
create:default:validate,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.mojo:buildnumber-maven-plugin:1.0-beta-4",1445874589705
process:default:generate-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-remote-resources-plugin:1.1",1445874589705
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4",1445874589705
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1445874589705
compile:default:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.gmaven:gmaven-plugin:1.3",1445874589705
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4",1445874589705
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1445874589705
testCompile:default:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.gmaven:gmaven-plugin:1.3",1445874589705
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-surefire-plugin:2.12",1445874589705
war:default-war:package,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-war-plugin:2.1.1",1445874589705
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-install-plugin:2.3",1445874589705
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1445874589705
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-site-plugin:3.1",1445874589705
pom,m2e.packaging,org.eclipse.m2e.core,1.0.200,"pom",1445874589705
jar,m2e.packaging,org.eclipse.m2e.core,1.0.200,"jar",1445874589705
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-clean-plugin:2.3",1445874589705
create:default:validate,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.mojo:buildnumber-maven-plugin:1.0-beta-4",1445874589705
process:default:generate-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-remote-resources-plugin:1.1",1445874589705
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4",1445874589705
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1445874589705
compile:default:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.gmaven:gmaven-plugin:1.3",1445874589705
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4",1445874589705
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1445874589705
testCompile:default:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.gmaven:gmaven-plugin:1.3",1445874589705
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-surefire-plugin:2.12",1445874589705
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1445874589705
shade:default:package,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-shade-plugin:1.3.1",1445874589705
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-install-plugin:2.3",1445874589705
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1445874589705
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-site-plugin:3.1",1445874589705
bundle,m2e.packaging,org.eclipse.m2e.core,1.0.200,"bundle",1445874589705
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-clean-plugin:2.3",1445874589705
create:default:validate,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.mojo:buildnumber-maven-plugin:1.0-beta-4",1445874589705
process:default:generate-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-remote-resources-plugin:1.1",1445874589705
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4",1445874589705
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1445874589705
compile:default:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.gmaven:gmaven-plugin:1.3",1445874589705
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4",1445874589705
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1445874589705
testCompile:default:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.gmaven:gmaven-plugin:1.3",1445874589705
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-surefire-plugin:2.12",1445874589705
bundle:default-bundle:package,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.felix:maven-bundle-plugin:2.1.0",1445874589705
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-install-plugin:2.3",1445874589705
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.felix:maven-bundle-plugin:2.1.0",1445874589705
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1445874589705
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.felix:maven-bundle-plugin:2.1.0",1445874589705
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-site-plugin:3.1",1445874589705
jar,m2e.packaging,org.eclipse.m2e.core,1.0.200,"jar",1445874589705
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-clean-plugin:2.3",1445874589705
create:default:validate,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.mojo:buildnumber-maven-plugin:1.0-beta-4",1445874589705
process:default:generate-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-remote-resources-plugin:1.1",1445874589705
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4",1445874589705
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1445874589705
compile:default:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.gmaven:gmaven-plugin:1.3",1445874589705
compile:aspectj-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.mojo:aspectj-maven-plugin:1.4",1445874589705
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4",1445874589705
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1445874589705
testCompile:default:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.gmaven:gmaven-plugin:1.3",1445874589705
test-compile:aspectj-compile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.mojo:aspectj-maven-plugin:1.4",1445874589705
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-surefire-plugin:2.12",1445874589705
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1445874589705
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-install-plugin:2.3",1445874589705
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1445874589705
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-site-plugin:3.1",1445874589705
bundle,m2e.packaging,org.eclipse.m2e.core,1.0.200,"bundle",1445874589705
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-clean-plugin:2.3",1445874589705
create:default:validate,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.mojo:buildnumber-maven-plugin:1.0-beta-4",1445874589705
process:default:generate-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-remote-resources-plugin:1.1",1445874589705
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4",1445874589705
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1445874589705
compile:default:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.gmaven:gmaven-plugin:1.3",1445874589705
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4",1445874589705
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.0.2",1445874589705
testCompile:default:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.codehaus.gmaven:gmaven-plugin:1.3",1445874589705
